commit,lines_add_intersection
022d566720f6b17b4f44a2d08f21446b8833dae0,1
886d5a707c2749c9939a2735d6a448da1c492ffb,2
fde64d91a95cf431b22127949c4914234b8ea17b,1
43aa0058ea3f09e2c8fc6862b0e2e81d182a1d59,1
0543071d0d2665b879239edcf03b693fb16985c7,2
4fc58f568f18bff6a803ec1c854f9dccbb9aaf21,1
75edd2d8348defa875d1b7b471e92304e05b375b,1
35851263b1d5e4e64f8112cd39f2056f778be17c,1
e7655698a48267b7e57e02193d5127a28ec7ca00,1
5ac651d1b324c748ff3804a629ff2b8673919340,1
e468fae19689beae0828a5a8e149553479c568c0,30
01312d9623357672bf1a72215ed88a21590f02c5,1
a700e235a69f6f44c6ab32135ce6085093105454,1
012cc4a6e7b613adb18bcec402c0408b00d9c021,1
b254041121d9f99650edaee37ac8f1c055134289,1
bea73f7bce0fe1fcd8963c59f369e9f78b7a4b06,1
02c4649e2e84bfcefdebb23c02fe5a57f44e0dbc,342
8dc7bb2720cc5eb6330dbf932e203282e4ba4361,1
494b5a92166446eb79a53aa698e467d15fc2af33,1
e3ea2d775d49390a6359e4fd725af07ff577789d,1
9f1bd1f6280e66062977457b7575c789a0d72864,1
60a0e52c888192d3240b0bedc3288384f25ebf19,2
821c2cb98fc3aafcd4b85be6a8c55540c82e288f,1
da196257117fad82f9c6311d0ccedb90ae7103df,3
18946f08bb9cff1cdeaaf891c85c5b64816c6cb1,1
ea055fcbdcde8919687adc540e096a149cc3d3f5,1
979e18fbf895c6c659b729e13e1fb9eb4855b476,1
b9d476e39c75ea121e76754f2baf91f0559d76f6,1
cdebfe4c79311e3844d0e44344b38071b70877fa,1
674e687ebe12848b7326923db09ef77dd1427d0a,1
979c918f50c59381ccada6d5e9dd061fa72d0b4d,8803
243d603ffecced12c290062bb5c480d3d2cef739,1
500face310c20a2c5cb5bcfefec602a6a2d35684,1
808c05c6b117dc62b2c6a61501289d16282e6495,1
72d7dd20137d196af871d8107d2d4ad25dd8bee4,1
be34234b1d04c79bb4235107b91c5dcee848e2f8,1
16fdb8f03adadfd3e102df8636b7502ab04ddd2a,2
354f6ea842783d3c43f76324276ecb2efd0e8c0a,1
27424b37b085859853d3aeec30385e9d4362789f,2
d55ac4210168e3c0034f39928cb12175fe5690fd,1
69cbd568730a08cbcdd1077c587f0a8d6705258e,1
e1b70cdb7b1652ad7a599575358f32940ba49e52,4
b9877c21f885d1e06cc5d4d7d6653ad033e67380,1
fc64e34c8ea39371bed6ed418f83d867dbd24423,1
33d95a3d22922e814a6d2a9baba9990088b9d81b,4
541474787311557ce551fd4c7244a3e5051841aa,2
77992d37f0156108aa929d0f293759f74af66909,4
43a54b676c5215529f45ff420f27f71cd350512b,1
748dae7d1045e0f096278e829c863a2b0bf2c16d,6
2c15dc2d1cf777d68a47b40e06af85c37ced8407,21
9cc817db1b625cba378d9edc3ea57269fc026646,3
8c94b3818f650d589c563dfa67798e595a5f98fe,1
6978f1fa3e1c4f9c729f27d4cd712dc1a826b057,11
a00f252ff8ac4660ef8b3fa68220fa5e7df3bbf6,30
a6404f0185d5743214dec8c5049aa021e3b5e49a,1
49b31fe94cc793c95b95656fc651ed589e305613,1
714a2b404465279969b1d44ec2f0c201a53e8ce4,1
3d6c93f3bdd64ce475af23b55e85dfc81947a136,2
3fcc747457ca88464670ac716087ffb2e9519725,1
9918cfa6dc0a2d9d3d8b73d928b00f645752ad8a,14
99dcfaef6e375d43d7430be62207feeb5bfa136d,70
552dcd81aa00985c96bda9da69931420f4ed315c,4
5a1b0e7dbeb2b943104cbd95c75542d6c968cb34,1
0ab43e125b577f8c067786e87a24f304400f7b4a,2
297cb8f7cf9a9e81680a180b3b1ca2abcabd1724,218
fc8d62dfbbfd84a4a0577c0f985ba4e1c16b5846,98
ce9a1bd0015f582cb0172b3ae311583db100b785,47
c6df500968043a7c203dd1ba89021a5b794d2016,4
31b92b1b4669d81507926d6804704cc833d1fa4e,3
835b8809d29f987b23e5370b8f180cb28d2e64c1,11
9367c74573fb287f638f9ff8e90d21ff8c44b874,1
182b6dfb18081e8f3fe71cbf00d7b572026e6f55,1
326756d7faf015b34c976056955964ec2173d16f,1
519320a76466966a783dc900ffb410e6862fbdea,9
5c3a9130974aaf46b6e88af49e84b9e711b76fc9,3
6d7415e0dae9889d54039fd07432c2e48d7e1a88,2
dfaaebc0a050d8f77d629a1680e07ad23720e961,3
7df40769a43bc73a0d190141dadac9033e745808,1
24f2956438d6d28cacb26ded2b704af30d3ff80b,1
eb6914ccfc21273c61a09751799c3b2329c1ca60,1
fbbb42a5dbed8700cf6b7dca2880f81464f217c5,3
c0268518df756cec4669a76e649764bb7ba7dc83,1
18569e5f772b1474a71bb098e482cc4f5dba89f6,3
4a2d42218583a573437de8a9894a3d5d15baf02a,1
9cdbec13eee72feccfc5f8b987882a8c52e8107b,2
d4285266eeceb08a6a454f7ab9f6e6e17f14c61f,2
9a837f8011f6b2ac87c006e0ac15bca1e8543e7a,1
1caba3e2092b401f697a069b6f0bfb6736b9ee3a,1
8247c2ba159e3a0cc713cca20ef14d4985130a5a,1
710170f531190b6cbbcb6c79d00d9b6da52028c8,55
a77cbda0af425b8d49c26597e0b702155c438039,1
c6e8d7d0e4fbc2b96b3f70156258a74acd00d507,118
e15d08e38f72d415ecd4fd780cb5ec532347326f,5
90ef26824f360f3aab2bd8c2c6e01f16c71e61ba,4
10697f939f7da9723c6cc6cb0d4d92677424df50,1
735f1287b061671f5bde6ba273ff302f77d19903,4
3e708a9328352c177db3475ea0723a6b890c8de4,154
c52787e900262362b51276d17bcf7c73e0d079d4,57
cfea1a3f5804c962250371e72599c7b2b9ee56c5,180
dfed20c402e5ed8fcb09ad46e7b76ca99bbd261a,1
fb3fd80902ceb17fd5951a5e7a2808b0553facf1,3
d72d808225dc5e4a14e4ab53f483f304eae681d7,1
c076416f04a070dc41683d4930081361fa2bc71c,1
595e0e4edea9878ce1789ef1df15d129f59127d7,76
6f3b8ca60fced43096c3fcf5e7d9fbb51ebde502,11
7461bfa85bae855607c29fd88a4c8c059c3314a9,1
92898618cb0add859ea5e341d487b1abd7051212,1
d5e1b1376168dce7223620bf71478a7b919c78b3,1
0b759a409c77b3e2e65231a98d259b88d69978f3,6
6f8bee17aa4c4c4f3ca0d8b015435cd123493d54,1
29bd8cc1b58b424f45d9f05e3bc99659f7df8f27,23
5591e9d7ace48428ca2b41325f7cc70604029cd5,1
46296aa190e3f3ab52398d1d68592d47a760b656,24
ef9bd1ca9019011b4ae0ec509b6648c60400ea14,4
1ae71d491588a9677581a1dbd2e9d3849527e240,3
f27315b6f8d0c500509e4cc3343588227d68f6b4,1
23772b1a215fb66282a8838431244553b513cf4b,123
6d30272bfd6f3b6464ceeec85553587d5e1d9082,3
8759a6fdc00d40e226fdab4e9210eeff44cc00db,1
84d16307279962d6132b8194aa5ccedbc051c059,1
04630a3d0b0dfd2bf09ff20acd76ace7cc6f780f,3
e8e1f4f80de5714bfbd59df8dba8b652f0f4bc74,2
da80d4b791def0e8db46d9224d8c1819c8dac887,1
6a9e1f2b3e3ea27121a939140d4d6615ce78f1bb,17
d9d498d07e963c8deeab3047eee92ff313bbba86,1
5f595ac4307f9207159008aa664caa56f79e263c,1
ad74313951413069bcdeaad907559dc912da78d1,1
a11e911f662c02c14e28286d76d154370ce5f5e1,5
88e5e1a0041e462f8cc790d5480703a2b60bc1f6,14
46858eb2eece8f53752b4316aa9d7200e49171e3,1
319a7b4cddba613f7c3479dee4a5458b2796ec87,3
56e3875d77e33ce906b180ea3fab7e413a6d85f3,1
7ec471bb928be4889b273299904de6dece60855d,8
d495e1c07518701c4351e358d3889bbe09e6d0aa,2
27889c63764e4867cb6de8877a14a5a275756217,1
418154e160c1cb2292330514432d32941f53cf7f,4
0f72e2d0f8e2458d4a12aef809e37888d0b135d0,1
d128ed42b09b15c33bd2a8017b40a58bd16cd6c7,18
9c336638be0a1c075b930c365bd517af63957a76,1
692f962353d27db32fe76aaf5cf7a00b67612cff,1
d89f252deb9ec66cc06acccc0ecee1b4019fcb27,20
c370d24c475462f2d986d5dc44a6edbfe88cc208,407
d864cfcf3d5fc6df2315adc3a0ed875cc6828ad8,2
87599053519fffb9925d1d902b576245bb5c0af6,6
6b0febf401d329d504b04a5503a31086a06cd0a9,5
4a0a2c15ebb5c2e64cd73612f6f9d493fb48cb55,1
2c5ecb477a9bce1705d70116a23cdb5b2e784d75,5
533f2e93052a7b23f12e9d8d611c875aca902337,2
4b41a7fdee0a984f116d34c489573d98a9bc42bc,1
34d69b0092b6aa5705efff4449412d553820c1e3,1
a11c83d6bcc8507d3251aa5aa82114e849050d7b,1
264b680e968028d98470f7d88c1f0372447ebcf8,2
3ee5954341639a6be44de1c5228893cb43df7f68,1
72ac89325fa44628237d6c2c66cb7b019ef11418,4
4f00d3452816717d1109a2582ab5f4062b32060f,4
9fccf5058a24746d3845010bd216a06baf81041f,1
e90b6cadf1a29bba1c96cd7709c3b4fd67e26f53,1
d7581d1b36cedc5b12dce3fea8cb701b2967bbff,19
7867533f2c8c58df98d15ae3b9c0d68134ed7894,7
47e73ad4f14efa51c138822bab39daae62407e74,14
83421b086011690137bb7b2731fe28d081514034,9593
47f08442eacaae1f90440d8b70c26868c74ddca5,2959
0d5cb630cc42cd24ef4662ae28eb781a1e967ef9,2
0d9b1963c787d385778d8c3c09a5b80cb4086984,1
2882816e5916df98f6589f434823a64577d42874,1
04ce7abead0475e525f43fb7776ee8e1c327e483,4
d0739294ed358590bb88f9872df16084d7a28704,1
a2c651504cf9a015347cc4927ec6bd8d5e3320f8,1
65abb49aa7f73971c95eb3a770ea9f7b3f8cfc05,1
9f055beb556370c4100e7c8dcfa9ebc169c96729,3
2f7e367ed019c86489aeb02f47f985e86eb3a48c,1
c95cfc6f6957867552686bbfde61ae56a04253f1,3
2a7eee86fc76d69c03e6472e0be6af5c0f4f62c5,1
447dce6c1f1e3daeee3c5c084ea2446aa1024f6b,2
86620aaa7ebd32d33f4cdf61add5c63a72d3f02a,1
f4359b73f984108a0df07ca276791e35720948e5,4
3441fe8ca4863960b2ec25fc395e392b132688b1,1
9b87c7be4ee9de317e98cf7628fd8a580fa0ff0a,5
3d1ff4dfba36abf55d423d1c0cd3a181955c53c5,3
10a0eb1c13ba1b2938c711b6e8f42708ad17598b,1
a1a6b86ad0bb45f522cf83e7191fa9bb4d51aa88,3
47c5639547bc5e79f321e930ad4d35ef645deb6c,31
f72576d03c46cee0002a722521ea836c806544fb,2
8bcfafe23d7defd8cac24f7723a7c8a7d027b03e,1
9fef06e59ca1268a1877cc2a83389d4980a5d9f3,6
9cef8175146f25b72806154b8a0f4a3f52e3e400,2
87604fedc7661a5faafddfd2083f458ea94e07f5,1
fe215edb9bca5f866a6992173fbb948de45a6843,5
fa39ca5f37f73a5b5c53c48fdccdb16f0a2b3f4d,28
78a9e45932cb99dbd9fa2d2a4121ff3d3f229f22,3
75a1dcaf28fd7450958764bdfe518719688cbb8d,1
d7d1a2ba78ffa419b126dba4eea8c07194b7eb0f,1
ab101eb4e88930643538e6a413b10f9fa27b87e3,2
2a5702720d92665e281f72fadda08beaca96eda1,4
0abb019ddfb7dd9a339c1b57dbeda4e164f75316,1
68a454556f3cceda49b8570f2a1f9dbef93d82cb,2
1c2e60d9595f72ffb41319b5780a04a9dde5feb6,4
5f02db4d3e88d457df02358272e07fe3bb6b048f,4
e9246a7b811df5c919f2f3c336db63990205e1ca,1
7ae35833de57b81d1d680a4078819abde200bc5c,1
b90470e2fe9881d4a0f5ab69be107c506689d80d,1
851f2eaf6014c4170e4725edb47d395f43bfa169,6
53b1503a789483eddfc6f0ac4120a2b178ca437d,230
8f158151d0aef21f3d195cf9b9e22ef99272e918,1
0127469a2706072c4aae476ef49d93b1a2116e85,6
32eacc5e80c11a621af28b8305f6a5a73a9aebbd,7
75b5824bf9db526953dac26c4572d39e2ad3d988,3
5a26e4366e43da1f2e25a9ef7d2832dff3b206d8,1
5b4d913a54764fe56d3f41b7093c0ef566311ebd,3
1669569e079c4c8614f7926b4112dafe33609cbb,1070
2c048f317c5be64717323508deaf160f5250f07a,1
7bbbf4e23b71e46c64bed34853573e258eee76d2,6216
c15e2a3f05293ae12d540eb23117370a8c7ba42d,1
99c1af3fd154b3c173707b23c847fd50293bda89,1
3e94baa96037fe754f3485a57692af8faede766f,3
e87142480673c46f9a5c1d9b99cc49b4027e7ea9,2
520b801bf0fa72df546aa2ce94d8361b26a37744,1
70140a2d0ab264a3803851efbf9dc9f022bbc6a2,4
9dc1f0b8a71ebb6c86198e5913c4d95af39ec435,1
0781aee89ca1f5587d510be665ffc015558731cd,1
83908723d5f7896a9f2a5133ea67b20f5efe6240,19
9e5d8ee222dd7a5faa2b1d1e58c749ccc6114121,3
ccdba811f13d9e28a8d1cd5635c8b74060260056,1
c5f73c369fc77398a73cbd245d974ae518210aeb,2
c0623c42ce6a02f131d335156534e31b58e60838,3
21e9f5949acc7b3e8b8d30e0bc58c8a9c275334b,1
d2e9da6ece9e88d6a0ff5415e3e1efe88a6108f0,18
97425addefeb444f45566f623fbd8c71f7fe4c17,1022
d9f0e3cedb689ca483a74b4663f096d3890338d1,2
5365cd048afa7384e12ddf8247bbb5b28337a3ab,1
b4787ffe7944ca4f178dc2775dd40ccd4ec91674,2
53a66db52fb28a57ca521859f48dbcc291710134,2
ebc7dcc200b6997c9672c09438707c4af54f8cd9,1
20bb815b6290fe73148b9de0958a6430634a24c8,1
70e2aea266ffa7dbadb0b558d549b5a2a624d0ef,5
489e80546efb0ef0b8adf55f74711d5153e08581,1
eb687375d32fb9acc8880083661d01706e7d4e68,9
1ad5b701335829d774aea7537dda37eae788535d,2
5182104e47637cbd3950887241b7774704553d90,1
13859647f73734d88cd6ae481e66c7828c0b5bed,1
35f5c7afb3f54caba3a14cc71dbc9bb3a04ecebc,1
0a4cf89a33241f247a818e026f65169a47e6deb8,2
a22b3602949845042c037d30f60a2fb0820961c7,1
5dace224a0a3c676124546162b6e206ea8e43cec,1
ed299770fb70895be045b4f4f768e357c1609569,841
1e7dae3741f9343156fffb90072a5c8eb3de3cd7,5
1e4f55de8d7d852d07ebdbce2e725aedaac391b8,2
098884da955a9fb56bb73586fa08821e6eba6ad2,4663
9a07f28ac43c10efc9ff632cd413d89809d20092,11
c98a855dbb9218c004dcf9e46b18409f90884020,4
70f788ed7f88dcb21dd0a831b657b07d59960108,3
adfaf8bab4785a19129203b5a3d4a5d1bf9374f1,1
9b2d9606f6db8e835d9c0e5168a1e53a948d6121,1
a3e94cc1d18849ca0c191a05dd6be8a0fe1add90,1
c5dcf01acac84cf9b0e8b45b5bd35a07f5ef8787,2
7878ecec3e9398e8eaa13c06a8497c33ccf17ed8,1
b0c8fc57099d58973657b3edaa057aa53fd8f20a,1
1395c25902653372214091275c7e547f16a86400,6
6da8c05818ab9ec6b0f52a501048ee1f73f5521b,1
52bb547a7ef20e22d24f51ce07b93551a624ac4b,4
58cc90048418affabe76be49ce822b066f984ce1,3
16b65018b4d61c85b93d16994a3178c67e7059f1,1
5e7da0e3dcf13c603233c1f2aad1f1aded8821df,1
be0bdd14cefb88963d2141130e67a3d12e82220b,2
8ee220a560d712f6125b41fb7566cce06aa87bb1,2
dd75aed67ad16e54f9ffdae02447e26c8811ee5c,9
0f36bec31fd065d88aea70247731c55317767593,2
ff8e91399b502b9cac9fb21c4ddf327873fd57ec,1
5a1f8b25a585d5d79eacd88492236343923fd7ec,1
26508ca3342e234f1ec25194019f0a655ee45829,1
039331c4618c950eb2ee1dac41feebc4b7d55c35,1
ccfc0f56e7891a662272f28fb49e9fd07a99af56,1
061eec53a2090fcdea60ee229bbd464d4950f0da,1
3ca7181bd21e15afc91b4887c5780e43afbfaca2,1
1146ddce8cfccefc2cbf2382d6b1307a5a9fc93a,4
ffbe6634ef261ac3602fb2a6b8e7b8e5fb9b0645,1
821cdf368d0c3f7d274018e1dd3d9d2437566b91,3
2ba4f03d8a18e993141df6591cf6d19a06033706,3
a506f602ea38a58b427411cd45c71fcd470c63c2,13
6ee6378e5d07ff5078bb6afbe3093b944593e279,1
7c7f60a9a487640e5ccbc37f133a1c931e5454ef,3
65bf35d48bd80366becdfa1f62e2cb562bf6a461,1
feaac2964314c5a86317504d7ef6c1cb8a81be77,3
62c814a86ffa7d995403f1a865975f5f11419aae,1
00840a6b0e4639fd57f38906167a1f2d98ca41de,1
f8e5ebe8736aa1f5cd9769cf0cef8564ed4d1fe0,2
da270198000b41971602712bdc10b61433febeaa,5
213efe089c1885361bfe53bf1df2220037bfea7a,1
9a8cdbc703ae26e7bc1870b687b81fe0b5fae362,1
7063af33076ede7c21d48d61044ff61d956307bc,1
8170f8ba31c3baa855b8c08fbca8383766386c44,2
61c837209bea37d02686060df3737faf5e361449,27
356c15cb4a9ba286a4d80402d6c54dc0bb40dd8e,9
9b2f8858ec6a9d148e5f78e48fc7f4ce07f73db2,32
1915b06d3ec5ab2bedc8d273ec98fd78a0b12ab9,3
5b15da4b323420d2a010566d59e3be74c1ed3d3d,3
42d36431f0d828ecf6ee11fc119b320586113a2f,1
bff3f8adcc6021e1fd38109995b5c83b0228ed82,3
b04ffed6af3da787dcf27beaf475fc83fdece924,1
93632f0bbebfb6f832bcae93cbaf1f3eede21bb3,1
f07dec67b200a03c25976c344e9b5f5f08554246,2
45290837b40186cbb43a49ba9045c09e77ce6fd8,7
32fd274f5e54bd2ca39b6773bae049bb032c23c7,1
7fd5a8240868c4ae981096713c2e2fc8c6405d08,2
094b749b40bcb6f34e25702829f28a3955e51ff2,2
4f969b44d42b11c28d06f247f6aad6bb88f3fcb6,6
17597f73a86fad69fd4376df3f8ece6980408c77,1
e0a24ce93f9129830af3bd170137cb84ba6d19e9,7
41917d9f49027987749703f728b8889e13886ab3,3
5373ab2a84da6535d351bc38e8dfe6825ff7a351,1
0f1510bfdf0da2aa05dd1a16e98e8b1eb174f020,4
492a73c8e242a2ab3215f96b15ba985f7ddade6a,2
0c4fe6cef2dbcb3d7c8f58e6cede980e1d0ef447,1
b009bf61541df1d4644f3458a6fde189e1a2ef3f,2
4797a7caf6f12a26a1c5e933e31b8383e8103a21,6
9a4255e4bf41ce772e1d25c8f0d67c81c60e2d7a,1
149437bcfc03819cbad081ce8c020009cac75b93,1
0ca90b8eeb368cbaae2c3170895033c20fd02283,3
7989d3f48c98aa24222eb9b3b359b2c814f936d8,3
fb7b717951255973091ea2f14d591e67f0f8b847,1
e7d1027e8aa370a9b31668e7f6cb4a84f10f986a,3
728d21a00d8bcb3c40bb385ea6c290b22cadee57,3
75d9e567dd80da723106dcff662d86c0f4781fe0,2
232e4a459c400a8358c122a43abcbdafe168b4d1,2
e305259ef02051ae528fafcef5d9c8d72e7d9e7c,3
db70b76a888eaf65a92013b3185d7f2e61c76b98,1
ce847cc74b6621add44b1fa29cdeeb24cf129fb1,1
50bb6aa8183668743e49945870a7274cd4bc28b2,871
ca80bf4d38d786fc7ca6e602262dd5c6d476184d,1
8f8f00012a391b7c254e2056ef382c768ca7671a,9
dd95a63e5b249f24db7cf82afa36bef65077d7e6,1
2d194e776585e4484c2deff21325a5ce5e8e4108,4
cf27ab9d9378be1df9e55f6af00d30f130d2e7ca,1
21b96d4840e76537f2a185a79cb5e42c7f74637d,1
78560c7aa86e10e0425e05cfa1978c2c691ac52b,4
16a4e6a1b41f48bfef3aeaaf96d9718fef05e5ae,3
d150f969677c9524fa6801dee6e86e64128c2bc3,6
1446952521924eb0f40f37a33cf99e13f9441856,1
638272d74dcc79a531e9f01cd8c5e7b41994a82c,35
161819b31c2ff79c1f7a2172034208aa6efd3942,1
103170bcbb011d76f84eaec867350f0c32331175,5
9c916fc2e59656514156d9e272becf1a9a9f8dda,2
a6fd08226ec7b47cf7b49c63bee14c4e477711d5,1
783f0345f7e4f9560455a82ddd7606a114475e94,1
9d2dfc0934476a55b409fbcdae64672f4c4e3cd8,1
1d47dc9b2efa8a4029e19c0a11c773f02d064f1a,1
913f3710c673a184ab967d91840d48deba4130ea,2
902880a51ae739a4696e21a58502abf5bd5536ee,2
a67f4bdff42c575fb7a786cadd3ddbecd270dd96,7
da35f11486fe78ba706f9edbc0cea9e63601e7f9,1
853388c930100f4c1e2ec843e76340ebafb07dd6,1
c5fe015f66a9fedc20c6d11d260cac5a95973cd3,3
5ec8f96fd314786a8c6a023596fd2cabbd1e6c64,2
a17dbfbf29aeed3f80b484a5a66c9ea5b48af3d3,1
1cbc0b376fdcd6af16d201b35fa568fdf29bb305,5
345e9881d157f1c0e9dc3368a54933f1a8753758,1
90d27408170238f80cd93f271c6e14fd6d593875,1
a726deefc8d7a7d60478b1d93b85542de7c6878f,2
0b9c973017d8601f8d67ba6e01ca2584317f4fd1,1
245109d9099aef0769249c8bbd8ee3f528eab9a3,1
9bb7644a691224b4b8d9917dcbccf76dd8c2318a,2
c85ea1fc817f6bd6cd010d952f4bf255bec87181,4
ad700c5d6bceb8a97a1921d80656a1b19403627b,1
743d3a5f44c2ec5ddd4ef4aeb4e275fc42af3331,1
dd396a9fb2163042637381ad3a42cb4f52ed1fdf,4957
e5cec5fdd9da05d787532e084512f0585c503bcd,2
952111b582dd9ecdcddc328b387b7cd1887f2132,3
577b2722f751b2b41aa8f8d1d5aa337e961474ef,1
74ff4dad81665356374e8619ccaaf42c95e74e21,2
f96b655a8982dd700fc92ed4e4fde030b7e901aa,4
7d8e40b0bbb6c4dc1605f1a6fc8f49552dd13b13,3
3f74fbcd232e38d1b751cf8d5a701cd9ea01337c,1
fc4137052d3f0804c09eeca2f0e6e89d5c74bfd1,3
e741147d70f0ab565f03e11a1b1e9c1aa3aa8f78,1
17e5fa3506e72449c2b8ad6bd198fed2e8f581f1,3
102b6f0b61bf52ac46fa9b2f52badf5640eeb0ef,18
9d3b6be3fc68cc04ab52adf3905e929e8367b305,4
05ecc3b766131a81e571b4906dfd68662fec58d3,1
1623f424475f7e443e13e03c1642f1d95b5094d5,1
43cfc33914e76f1b95760f1f2b148584c03224e1,1
44cccd011e9006b0d9facd86a0504ecfadf42e8a,5
d82137b3daaab22fe255c81045b5118722d2592c,1
872463d6c63bc398cea5ec4f1b462b15735560eb,2
1f2843cb89fdbaf6ef707f1152d8034aa29174c6,3
2031bdc1852242f8baa976d27e51452a45d46ca4,1
a1ae75b2ba6b56ca22a65756d1b4d8eebccd5eea,1
7fec6ec0850618075fff077b4ff2d75f58269e03,1
462cb1ffb1b6159d6d1eaf8b6531a531e6fa5086,6
dec7f9fe7e2e8824ce704245992854f8b3d86ac0,1
0632d8763a6afdf9dc180e5b663a370410756921,2
e3535ff3d8ddf7e2cadf04709ca1950e923581cd,1
e622ea6980ddd210397da21b7a2787c641b5a048,3
6ade7c1253aeae64de8f1646a31fa7fdebc1f7e2,1
4710c43b01a2a53a7e564c1e4baf47c58f67e203,1
1e1c2023be95baf65a4ec5afdec478ef43b60f01,1
c1c9cb8f5dceb65f0d159b9d085374eecedd2288,2
5b3f1284793c8bb78b0039a45c7fa2dc75612d6d,3
fae2d1b2acc4403ae65a70f2caa602b818b7c27c,4
1b69e55f100710341bb9fded86cf143f90b4599a,1
04453d1ddce6e8ba67f6f5548baa4d2a7c1a36fe,2
ad63e140e85f8ae49c06d4895fff18fd70785982,1
e4db036d7f116032843ea6b12babf491c5bfebac,1
a7f36075ffea86447c49bbf15eba6f54ee6669aa,2
b3030fc96ebeb00e1e077c0fe0bed7cc02564c50,2
82ea1dcd3904820d8bdcc9571b87c741fb9ab47f,8
275e101d0322785d870c43dafb2bc19ea5c20420,1
69f6ae54f9c2b41699efc4d7074ec164c52985f9,1
cc568d2cd4b8856b48fe170914e04b99ca19d0f5,1
e29c61e73e7f56e8783aec86cfcaa260d1a5bb12,1
4b3c821affe097dbf0973a69526700ed4569ccef,1
6f4e9a97c7e27a5810eee167340b24270c2a8e51,1
94f14d4a4660df73c47671293f6c8133649be779,3
63c79928a5719213360026fa2c7e3448471623e4,1
d99145236751439bd06eb9a2ccb15d3a923bf8d8,2
7b5cf4ab7ddda192643a16d76e985f5453e243de,1
51548864914a35cb839fe5e9e8897e40a0369765,3
b1a64e83035b07750ad8013e332657ff52b97beb,1
2dce594005ac4407977f9a43cc03f951167e48bc,1
b9499d71af5a4d8b412e7dc374141ccc16c90a1e,1
73d09e51aa954b0f7823dd947f8059a2ce2d073a,1
70b836baab1302fce638b93a22d698fcc55815eb,3
cb6c8f0a8e6cffae6db9ecb451136e2123b460c3,2
3016979e130d9962a8a4d38fe288d5f370d87859,5
83b7cd7f777a25ddba45fe51e5d39c322ce5eeae,1
baf293a0f6d9ca89d9e72bae24a2a7a9c9b266c6,1
39745a1e5ebfaab2a289b94e8a6cc877f8766500,1
cfbd44d0f15dfde20b567acc8e43b431543de22e,2
3fb93cd05d42b831082ebc020fb8dc39bffb7803,3
0de3c9f3af46b585419816ac5c34f8e86e89206e,65
26b9acecc1631376fcad0af6a95a8fa44f8a3c89,2
f70c43a0280982c326a2d847bf6977539c8c8da6,2
16fb73d7aa2091ce410c281c91c292640fad49b5,2
6bdd24d1ac7b2a2cf0127ed824c33d8c29804c47,2
e92ad3bb967b881ae8c4e2c7b42039f4d26cd8de,1
8d43ec3ad76c55b12a78ca02f55e13b6800806e0,2
88169d68981af6a44e0ccdb55704409faecfb94f,1
a0b4f3f4815312cba73c748d164c6786a3f44420,1
88937f93c465654ab5183e16948527979a0c419e,2
3d178be169dd42b85f505ee1502232610535e4a3,4
5887165582f4744b42bb32f91b15fd0e445343c6,1
5672c69271cc79aee0a4f068b6763b586ecd7207,1
b11d5447c6ca94a7eaf082161ec960558c27aeb5,1
b19f8ccda6688bd0d6b3edd67268243ca61af262,1
b84603da465a6aa524fafa0275ba6c4129acd763,1
6c576109e1983c91f6a14cd7d35056937fa5c9c6,36
69c622fc06f8b426378595a00bb38e6b151e82f7,2
4aae0bec1eeb3944ee0b775232054c17de6a293e,1
b463f52a79e4037cabcf4f74f8fe1937489ac58b,1
81ee414f7a3e8eb5a6b9b68c3e702893117ab6a1,2
00874e9b18d7361eee3eee5dff1be7dd548872f2,1
c27e447b7cece2d4699a4d90b3df0e476518a8a8,1
5dd3572dbf9cda7470c85c1f291b7cc337a5673e,2
f4caa5c0adcccf2848af5f43fb6f0368ff19d35c,4
6449e47e2cdb47f16aa3b67351be51b34ef2ed56,2
ccbf25b0a273d5130fb8a756ae1a304108cee7cc,1
a5d627844aed61619caf612ca838c67515776fbb,1
866534287772ccb362ab1c5c9173370414ca81a6,1
62dcbd88b4759b5504fcf094b9865ef5e3cd76e6,2
53ebbf0f18b8785337d6c432fbd26072587c566b,2
ed859d961a706ef81faafd515837f581327db5b2,2
c83f63855be327a7ff14a74622f5e0561636ee23,1
e80c4d1959ebb9b1ec68ec7d23ce0a7e2f80b7c8,2
ce0ef072f774c1990e6c4a561e88f9843d15c0d7,4
bf39d72847a2554834462f4f021744965915cd9e,2
89758758f07d99f773598ecb135743b7fb3feaa6,2
147e6e937f10abe620b4b64c3d05e1d8f35495fc,2
99d47619e65e2af692e975ebee481877acc8c130,1
1619a156f7f5e4bd9e0835ce4d9a6801ac9e5710,2
e02a671ffd2fe8b53bc3c49f401f887e00dc863d,4
82ee98cc6b09fb6845109b628780d2c65388d362,4
81f9fa274126af3c9ef5f58b9afb2bcd33e503e4,2
57da0f5b0f1c0ca0964a3e02834e8be9260b23ca,38
42c253bf7887c0ccd75eb9568ef4f8477500314d,1
71cf2457014c4e1a0848a2185f296a39d67d2a49,1
eccdedaf9738d837ba0aa3195ef17a909e9b3747,1
d4cf2d4a240543f3e4e72b89694101f731896ef9,1
85dda86130983496dd6f2cf4baf1063f19daabda,1
bd6d7173f251d5956252a130d235d223bb3d06fb,3
